adult,age group,condition,custom_label_1,custom_label_2,gender,id,is_bundle,mpn,product_brand,product_category,product_currency,product_description,product_gtin,product_id,product_image,product_instock,product_name,product_price,product_size,product_type,product_url,short_title,unit_pricing_measure,custom_label_3,custom_label_0,product_sale_price,parent_category,subcategory,child_category
False,adult,new,STANDARD PRODUCT,Karité,female,01SA500KRO22,False,LO01SA500KRO22,L'Occitane en Provence,2747,EUR,"Enriched with shea butter, known for its nourishing properties, our liquid soaps are made with vegetable oils according to the traditional boiling recipe of the master soap makers of Provence. Their tender rose fragrance delicately perfumes the skin.",3253581758724.0,01SA500KRO22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw52ced902/large/01SA500KRO22.jpg?sw=1200&sh=1200&sfrm=png,in stock,Jabón Líquido Manos & Cuerpo Rosa 500ml - L'Occitane en Provence,24.0,500 ml,Cuerpo>Gel de ducha,https://es.loccitane.com/jabon-liquido-manos-y-cuerpo-rosa-500ml-01SA500KRO22.html,Liquid Hand & Body Soap Pink 500ml,500ml,,,,Body,not available,Shower gel
False,adult,new,TRAVEL SIZE,L'OCCITANE x Pierre Hermé,female,11EP090MI18,False,LO11EP090MI18,L'Occitane en Provence,479,EUR,"Inspired by the infinite richness of nature, L'OCCITANE and Pierre HERMÉ share a passion for creation. The two houses combine their talents and innovate to create unexpected combinations, such as this exclusive line of Eau de Parfum. Each Eau de Parfum is the fruit of inspiration from the Mediterranean soil. Now you just have to choose the one that best suits your personality!MANDARIN & ALWAYSVILLE: an intoxicating parenthesisA phantom, a deep and enveloping perfume: immortelle, olfactory signature of the fields of Corsica, sublimated by the freshness of citrus fruits. The intoxicating power of immortelle is magnified by Mandarin and its sweet notes to reveal all its facets.",3253581566640.0,11EP090MI18,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwf725ef05/large/11EP090MI18_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Collection De Parfum 86 Champs - Mandarina y Siempreviva 90ml - L'Occitane en Provence,120.0,90 ml,Perfume>Eau de parfum,https://es.loccitane.com/collection-de-parfum-86-champs---mandarina-y-siempreviva-11EP090MI18.html,Collection De Parfum 86 Champs - Tangerine and Immortelle,90ml,,SALES,96.0,Perfume,not available,Eau de parfum
False,adult,new,STANDARD PRODUCT,Verbena,female,15GD250VB23,False,LO15GD250VB23,L'Occitane en Provence,2747,EUR,"Enriched with organic verbena extract from Provence, this shower gel gently cleanses, leaving the body delicately scented with a fresh citrus fragrance.In Provence, summer means the beginning of the verbena harvest. On their way to the distillery, freshly picked verbena leaves travel along rivers and streams, where their invigorating aroma mingles with the freshness of the water.",3253581766859.0,15GD250VB23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwc8a53e56/large/15GD250VB23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Gel de Ducha Verbena 250ml - L'Occitane en Provence,16.0,250 ml,Cuerpo>Gel de ducha,https://es.loccitane.com/gel-de-ducha-verbena-250ml-15GD250VB23.html,Verbena Shower Gel 250ml,250ml,Best Seller,,,Body,not available,Shower gel
False,adult,new,STANDARD PRODUCT,Verbena,female,15LC250VA23,False,LO15LC250VA23,L'Occitane en Provence,2592,EUR,Citrus Verbena Body Milk is a moisturizing body lotion that leaves the skin soft and lightly perfumed with the fragrance of citrus fruits and organic verbena from Provence.,3253581766972.0,15LC250VA23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw4e15a33b/large/15LC250VA23_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Leche de Cuerpo Verbena Cítricos 250ml - L'Occitane en Provence,25.0,250 ml,Cuerpo>Crema & leche hidratante de cuerpo,https://es.loccitane.com/leche-de-cuerpo-verbena-citricos-250ml-15LC250VA23.html,Citrus Verbena Body Milk 250ml,250ml,,,,Body,not available,Moisturizing Body Cream & Milk
False,adult,new,STANDARD PRODUCT,Verbena,female,15LC250VB23,False,LO15LC250VB23,L'Occitane en Provence,2592,EUR,Verbena Body Milk is a moisturizing body lotion that leaves the skin soft and lightly scented with the fragrance of organic verbena from Provence.,3253581766941.0,15LC250VB23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwcb6dc0ff/large/15LC250VB23_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Leche de Cuerpo Verbena 250ml - L'Occitane en Provence,25.0,250 ml,Cuerpo>Crema & leche hidratante de cuerpo,https://es.loccitane.com/leche-de-cuerpo-verbena-250ml-15LC250VB23.html,Verbena Body Milk 250ml,250ml,Best Seller,,,Body,not available,Moisturizing Body Cream & Milk
False,adult,new,,,female,PPLDUOECOALM23W,False,LOPPLDUOECOALM23W,L'Occitane en Provence,Regalos>Cofres de regalo de cuerpo,EUR,"Discover all the softness of Almond in this delicious duo of Shower Oil and its Ecorrecarga. This oil softens the skin thanks to the presence of sweet almond oil. Rich in nourishing lipids, it respects the natural hydration of the epidermis. Only the excess is removed by rinsing. It leaves a very light, soft and satiny veil on the skin, with the delicate fragrance of fresh almonds.Your duo contains:- One Almond Shower Oil 250ml- One Almond Shower Oil Ecorrecharge 500ml",,PPLDUOECOALM23W,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw99a6a3bd/large/PPLDUOECOALM23W.jpg?sw=1200&sh=1200&sfrm=png,in stock,Aceite de Ducha Almendra y su Ecorrecarga - L'Occitane en Provence,51.0, ,Regalos>Cofres de regalo de cuerpo,https://es.loccitane.com/aceite-de-ducha-almendra-y-su-ecorrecarga-PPLDUOECOALM23W.html,Almond Shower Oil and its Ecological Charge,,,,,Gifts,not available,Body Gift Boxes
False,adult,new,NOT AFFECTED,Karité,female,01ORKAR23,False,LO01ORKAR23,L'Occitane en Provence,Regalos>Cofres de regalo de cuerpo,EUR,"This Christmas, give color and joy to your gifts! The best of Provence in a beautiful little house to decorate the Christmas tree!(Re)Discover our iconic ingredient, Shea Butter, in mini format. This Christmas Cottage contains a Shea Butter Solid Soap 25g, a Shea Butter Ultra Rich Body Cream 20ml and a Shea Butter Hand Cream 10ml.",3253581766552.0,01ORKAR23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwd2a179c3/large/01ORKAR23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Casa Navidad Karité 0g - L'Occitane en Provence,12.5,0 g,Regalos>Cofres de regalo de cuerpo,https://es.loccitane.com/casa-navidad-karite-01ORKAR23.html,Shea Butter Christmas House,0g,,,,Gifts,not available,Body Gift Boxes
False,adult,new,NOT AFFECTED,Hombre,male,10ORMEN23,False,LO10ORMEN23,L'Occitane en Provence,Regalos>Cofres de regalo de cuerpo,EUR,"This Christmas, give color and joy to your gifts! The best of Provence in a pretty little house to decorate the Christmas tree!(Re)Discover this trio of iconic products in mini format. This Christmas House contains a Cade Shaving Cream 10ml, a Shea Butter Extra Gentle Soap 25g and a Verbena Hand Cream 10ml.",3253581766583.0,10ORMEN23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw980615a0/large/10ORMEN23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Casa Navidad Hombre 0g - L'Occitane en Provence,12.5,0 g,Regalos>Cofres de regalo de cuerpo,https://es.loccitane.com/casa-navidad-hombre-10ORMEN23.html,House Christmas Man,0g,,,,Gifts,not available,Body Gift Boxes
False,adult,new,NOT AFFECTED,Verbena,female,15ORVER23,False,LO15ORVER23,L'Occitane en Provence,Regalos>Cofres de regalo de cuerpo,EUR,"This Christmas, give the gift of color and joy! The best of Provence in a pretty little house to decorate the Christmas tree!(Re)Discover the refreshing and revitalizing scent of Verbena in mini format. This Verbena Christmas House contains a Verbena Leaf Soap 25g, a Verbena Body Milk 30ml and a Verbena Hand Cream 10ml.",3253581766569.0,15ORVER23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwdca3727e/large/15ORVER23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Casa Navidad Verbena 0g - L'Occitane en Provence,12.5,0 g,Regalos>Cofres de regalo de cuerpo,https://es.loccitane.com/casa-navidad-verbena-15ORVER23.html,Casa Navidad Verbena,0g,,,,Gifts,not available,Body Gift Boxes
False,adult,new,STANDARD PRODUCT,Cade,male,20GR150H23,False,LO20GR150H23,L'Occitane en Provence,528,EUR,Cade Shaving Gel 150ml - L'Occitane en Provence,3253581779101.0,20GR150H23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwd2d7bdd4/large/20GR150H23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Gel de Afeitado Cade 150ml - L'Occitane en Provence,15.0,150 ml,Hombre>Afeitado & aftershave,https://es.loccitane.com/gel-de-afeitado-cade-150ml-20GR150H23.html,Cade Shaving Gel 150ml,150ml,,,,Men's,not available,Shaving & aftershave
False,adult,new,STANDARD PRODUCT,Cade,female,20NV150H23,False,LO20NV150H23,L'Occitane en Provence,Rostro>Limpiadores faciales,EUR,"This exfoliating cleanser, enriched with Cade wood essential oil and chestnut and almond shell particles, gently cleanses and purifies the skin on a daily basis.",3253581768891.0,20NV150H23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw6f4467e3/large/20NV150H23_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Limpiador Exfoliante Diario Cade 150ml - L'Occitane en Provence,20.0,150 ml,Rostro>Limpiadores faciales,https://es.loccitane.com/limpiador-exfoliante-diario-cade-20NV150H23.html,Cade Daily Exfoliating Cleanser,150ml,,,,Face,not available,Facial cleansers
False,adult,new,NOT AFFECTED,Flores de Cerezo,female,24ORCHB23,False,LO24ORCHB23,L'Occitane en Provence,Regalos>Cofres de regalo de cuerpo,EUR,"This Christmas, give joy and color in a gift box.the best of Provence in a decorative little house to hang on the Christmas tree.(Re)discover our iconic fruity Cherry Blossom fragrance in mini format.the little house contains a Cherry Blossom Shower Foam 35ml, a Cherry Blossom Pearlized Milk 35ml and a Cherry Blossom Hand Cream 10ml.",3253581766514.0,24ORCHB23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw7c6647bf/large/24ORCHB23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Casa de Navidad Flores de Cerezo 0g - L'Occitane en Provence,12.5,0 g,Regalos>Cofres de regalo de cuerpo,https://es.loccitane.com/casa-de-navidad-flores-de-cerezo-24ORCHB23.html,Cherry Blossoms Christmas House,0g,,,,Gifts,not available,Body Gift Boxes
False,adult,new,NOT AFFECTED,Almendra,female,29ORALM23,False,LO29ORALM23,L'Occitane en Provence,Regalos>Cofres de regalo de cuerpo,EUR,"This Christmas, give joy and color in a gift box: the best of Provence in a decorative little house to hang on the Christmas tree.(Re)discover our iconic Almond gourmet fragrance in mini format. This gift box contains an Almond Shower Oil 35ml, an Almond Milk Concentrate 20ml and an Almond Hand Cream 10ml"".",3253581766538.0,29ORALM23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw0fa8e985/large/29ORALM23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Casa Navidad Almendra 0g - L'Occitane en Provence,12.5,0 g,Regalos>Cofres de regalo de cuerpo,https://es.loccitane.com/casa-navidad-almendra-29ORALM23.html,Almond Christmas House,0g,,,,Gifts,not available,Body Gift Boxes
False,adult,new,,Divina Siempreviva,female,CWOC000004405,False,LOCWOC000004405,L'Occitane en Provence,Regalos>Cofres de regalo de rostro,EUR,"This Christmas, give a cheerful and colorful gift box! Let yourself be conquered by our selection of boxes with natural products, inspired by Provence. This cosmetic bag contains a Preciosa Immortelle Make-up Remover Oil 30ml, a Preciosa Immortelle Enriched Water I Toner 30ml, a Reset serum 5ml, a Divine Immortelle cream 4ml and a set of 3 reusable cotton pads.",,CWOC000004405,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw8e74bdb6/large/CWOC000004405.jpg?sw=1200&sh=1200&sfrm=png,in stock,Neceser Descubrimiento Divina Siempreviva - L'Occitane en Provence,29.0, ,Regalos>Cofres de regalo de rostro,https://es.loccitane.com/neceser-descubrimiento-divina-siempreviva-CWOC000004405.html,Divine Immortelle Discovery Toilet Bag,,,,,Gifts,not available,Face Gift Boxes
False,adult,new,,Reset Siempreviva,female,CWOC000004413,False,LOCWOC000004413,L'Occitane en Provence,Regalos>Cofres de regalo de rostro,EUR,"This Christmas, give the gift of a colorful and cheerful gift box: the essential face care routine in a discovery format, based on Immortelle that helps fight the first visible signs of aging and minimizes the appearance of pores for a smoother and more radiant skin. This cosmetic bag contains a Preciosa Immortelle Cleansing Oil 30ml, a Precious Immortelle Essential Water Toner 30ml, a Reset Serum 5ml and a set of reusable cotton pads.",,CWOC000004413,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwa59c2ce5/large/CWOC000004413.jpg?sw=1200&sh=1200&sfrm=png,in stock,Neceser Descubrimiento Preciosa Siempreviva - L'Occitane en Provence,29.0, ,Regalos>Cofres de regalo de rostro,https://es.loccitane.com/neceser-descubrimiento-preciosa-siempreviva-CWOC000004413.html,Preciosa Evergreen Discovery Toilet Bag,,,,,Gifts,not available,Face Gift Boxes
False,adult,new,,Karité,female,CWOC000004414,False,LOCWOC000004414,L'Occitane en Provence,Regalos>Cofres de regalo de cuerpo,EUR,"Discover the nourishing powers of Shea Butter this Christmas! For a soothing and nourishing face and body routine that brings hydration and comfort to your skin. This box contains a Shea Butter Ultra Rich Face Cream 50ml, a Shea Butter Hand Cream 75ml, a Shea Butter Ultra Rich Body Cream 20ml and a Shea Butter Cleansing Milk 20ml.",,CWOC000004414,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw0e1410a3/large/CWOC000004414.jpg?sw=1200&sh=1200&sfrm=png,in stock,Cofre Rostro & Cuerpo Karité - L'Occitane en Provence,49.0, ,Regalos>Cofres de regalo de cuerpo,https://es.loccitane.com/cofre-rostro-y-cuerpo-karite-CWOC000004414.html,Shea Butter Face & Body Chest,,,,,Gifts,not available,Body Gift Boxes
False,adult,new,,Preciosa Siempreviva,female,CWOC000004415,False,LOCWOC000004415,L'Occitane en Provence,Regalos>Cofres de regalo de rostro,EUR,"Our Preciosa face kit offers a complete skin care routine, based on Immortelle, it helps fight the first visible signs of aging and minimizes the appearance of pores for smoother, more radiant skin. This box contains a Precious Immortelle Foaming Cleanser 150ml, a Precious Essential Water 30ml and a Precious Cream 50ml.",,CWOC000004415,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw4eeda4bf/large/CWOC000004415_1.jpg?sw=1200&sh=1200&sfrm=png,in stock,Cofre Rostro Preciosa Siempreviva - L'Occitane en Provence,75.0, ,Regalos>Cofres de regalo de rostro,https://es.loccitane.com/cofre-rostro-preciosa-siempreviva-CWOC000004415.html,Preciosa Immortelle Face Chest,,,,,Gifts,not available,Face Gift Boxes
False,adult,new,,Reset Siempreviva,female,CWOC000004416,False,LOCWOC000004416,L'Occitane en Provence,Regalos>Cofres de regalo de rostro,EUR,"This Christmas, give the gift of a colorful and cheerful box! It contains a make-up remover oil, a Preciosa Immortelle Essential Water and a Reset serum for a soothed and rested skin.Day after day, the skin is visibly younger, rested and revitalized. This box contains a Reset Serum 30ml, a Preciosa Immortelle Essential Water 200ml, a Preciosa Immortelle Cleansing Oil 30ml and a set of reusable cotton pads.",,CWOC000004416,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw6d4d9d74/large/CWOC000004416.jpg?sw=1200&sh=1200&sfrm=png,in stock,Cofre Rostro Reset Siempreviva - L'Occitane en Provence,75.0, ,Regalos>Cofres de regalo de rostro,https://es.loccitane.com/cofre-rostro-reset-siempreviva-CWOC000004416.html,Immortelle Reset Face Chest,,,,,Gifts,not available,Face Gift Boxes
False,adult,new,,Flores de Cerezo,female,CWOC000004418,False,LOCWOC000004418,L'Occitane en Provence,Regalos>Cofres de regalo de cuerpo,EUR,"This Christmas, cultivate love through your gifts! (Re)Discover our iconic Cherry Blossom floral fragrance with this complete routine that includes the perfume in travel size! This gift box contains a Cherry Blossom Shower Gel 250ml, a Cherry Blossom Body Milk 75ml, a Cherry Blossom Hand Cream 30ml, a Cherry Blossom Soap 50g and a mini Cherry Blossom Eau de Toilette 7,5ml.",,CWOC000004418,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwef14663f/large/CWOC000004418_1.jpg?sw=1200&sh=1200&sfrm=png,in stock,Cofre Rutina Perfumada Flores de Cerezo - L'Occitane en Provence,39.5, ,Regalos>Cofres de regalo de cuerpo,https://es.loccitane.com/cofre-rutina-perfumada-flores-de-cerezo-CWOC000004418.html,Cherry Blossom Scented Routine Box,,,,,Gifts,not available,Body Gift Boxes
False,adult,new,,Verbena,female,CWOC000004419,False,LOCWOC000004419,L'Occitane en Provence,Regalos>Cofres de regalo de cuerpo,EUR,"This Christmas, cultivate love through your gifts! (Re)discover our iconic Verbena perfume with this complete gift box, which includes the perfume in mini size! This gift box includes a Verbena Shower Gel 250ml, a Verbena Body Milk 70ml, a Verbena Hand Cream 30ml, a Verbena Shea Butter Soap 100g and a mini Verbena Eau de Toilette 7,5ml.",,CWOC000004419,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwe223f9c4/large/CWOC000004419_1.jpg?sw=1200&sh=1200&sfrm=png,in stock,Cofre Rutina Perfumada Verbena - L'Occitane en Provence,39.5, ,Regalos>Cofres de regalo de cuerpo,https://es.loccitane.com/cofre-rutina-perfumada-verbena-CWOC000004419.html,Verbena Scented Routine Box,,,,,Gifts,not available,Body Gift Boxes
